 Bandleader , Orchestra , Date , Title , Genre , Singer , Label , Master , Composer , Author , Arranger , Grouping ,Pianist,Bassist,Bandoneons,Strings
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,7/17/1942,Muchacha,Vals,Oscar Serpa,Victor,78rpm,Félix Lipesker,Homero Manzi,,39-45 / Scalise Piano,"Eduardo ""Lalo"" Scalise","Hugo Baralis, De Lucca (drums)","Pascual Storti, Héctor Artola, Federico Scorticatti","Víctor Felice, Pedro Desrets, José Lorito, Mario Perini, Elvino Vardaro, Do Reis (viola), Francisco Gianneo (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,8/7/1942,Barrio Porteño,Tango,Oscar Serpa,Victor,78rpm,Ernesto de la Cruz,Héctor Domattei,,39-45 / Scalise Piano,"Eduardo ""Lalo"" Scalise","Hugo Baralis, De Lucca (drums)","Pascual Storti, Héctor Artola, Federico Scorticatti","Víctor Felice, Pedro Desrets, José Lorito, Mario Perini, Elvino Vardaro, Do Reis (viola), Francisco Gianneo (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,8/7/1942,Sin Rabia Y Sin Pena,Tango,Oscar Serpa,Victor,78rpm,Antonio Rodio,Luis Rubistein,,39-45 / Scalise Piano,"Eduardo ""Lalo"" Scalise","Hugo Baralis, De Lucca (drums)","Pascual Storti, Héctor Artola, Federico Scorticatti","Víctor Felice, Pedro Desrets, José Lorito, Mario Perini, Elvino Vardaro, Do Reis (viola), Francisco Gianneo (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,9/4/1942,Rodríguez Peña,Tango,Instrumental,Victor,78rpm,Vicente Greco,,,39-45 / Scalise Piano,"Eduardo ""Lalo"" Scalise","Hugo Baralis, De Lucca (drums)","Pascual Storti, Héctor Artola, Federico Scorticatti","Víctor Felice, Pedro Desrets, José Lorito, Mario Perini, Elvino Vardaro, Do Reis (viola), Francisco Gianneo (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,9/4/1942,Tortazos,Milonga,Oscar Serpa,Victor,78rpm,José Razzano,Enrique Moroni,,39-45 / Scalise Piano,"Eduardo ""Lalo"" Scalise","Hugo Baralis, De Lucca (drums)","Pascual Storti, Héctor Artola, Federico Scorticatti","Víctor Felice, Pedro Desrets, José Lorito, Mario Perini, Elvino Vardaro, Do Reis (viola), Francisco Gianneo (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,9/18/1942,Tango Gris,Tango,Oscar Serpa,Victor,78rpm,Enrique Cadícamo,Rosendo Luna,,39-45 / Scalise Piano,"Eduardo ""Lalo"" Scalise","Hugo Baralis, De Lucca (drums)","Pascual Storti, Héctor Artola, Federico Scorticatti","Víctor Felice, Pedro Desrets, José Lorito, Mario Perini, Elvino Vardaro, Do Reis (viola), Francisco Gianneo (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,10/23/1942,"Adiós, Adiós, Corazón",Tango,Oscar Serpa,Victor,78rpm,Emilio Barbato,Félix Lipesker,,39-45 / Scalise Piano,"Eduardo ""Lalo"" Scalise","Hugo Baralis, De Lucca (drums)","Pascual Storti, Héctor Artola, Federico Scorticatti","Víctor Felice, Pedro Desrets, José Lorito, Mario Perini, Elvino Vardaro, Do Reis (viola), Francisco Gianneo (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,10/23/1942,Bandoneón Amigo,Tango,Oscar Serpa,Victor,78rpm,Osvaldo Fresedo,Homero Manzi,,39-45 / Scalise Piano,"Eduardo ""Lalo"" Scalise","Hugo Baralis, De Lucca (drums)","Pascual Storti, Héctor Artola, Federico Scorticatti","Víctor Felice, Pedro Desrets, José Lorito, Mario Perini, Elvino Vardaro, Do Reis (viola), Francisco Gianneo (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,11/12/1942,Mi Desventura,Tango,Oscar Serpa,Victor,78rpm,Orestes Cúffaro,Washington Buaso-Lépori,,39-45 / Scalise Piano,"Eduardo ""Lalo"" Scalise","Hugo Baralis, De Lucca (drums)","Pascual Storti, Héctor Artola, Federico Scorticatti","Víctor Felice, Pedro Desrets, José Lorito, Mario Perini, Elvino Vardaro, Do Reis (viola), Francisco Gianneo (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,11/12/1942,Ronda De Ases,Tango,Oscar Serpa,Victor,78rpm,Osvaldo Fresedo,Homero Manzi,,39-45 / Scalise Piano,"Eduardo ""Lalo"" Scalise","Hugo Baralis, De Lucca (drums)","Pascual Storti, Héctor Artola, Federico Scorticatti","Víctor Felice, Pedro Desrets, José Lorito, Mario Perini, Elvino Vardaro, Do Reis (viola), Francisco Gianneo (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,11/27/1942,Gitana Rusa,Tango,Oscar Serpa,Victor,78rpm,Juan Sánchez Gorio,Horacio Sanguinetti,,39-45 / Scalise Piano,"Eduardo ""Lalo"" Scalise","Hugo Baralis, De Lucca (drums)","Pascual Storti, Héctor Artola, Federico Scorticatti","Víctor Felice, Pedro Desrets, José Lorito, Mario Perini, Elvino Vardaro, Do Reis (viola), Francisco Gianneo (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,11/27/1942,Te Llama Mi Violín,Tango,Oscar Serpa,Victor,78rpm,Elviro Vardaro,Cátulo Castillo,,39-45 / Scalise Piano,"Eduardo ""Lalo"" Scalise","Hugo Baralis, De Lucca (drums)","Pascual Storti, Héctor Artola, Federico Scorticatti","Víctor Felice, Pedro Desrets, José Lorito, Mario Perini, Elvino Vardaro, Do Reis (viola), Francisco Gianneo (cello), Nélida Gianneo (harp)"
 Osvaldo Fresedo , Osvaldo Fresedo y su Gran Orquesta Argentina ,"17,734.00", Volverás , Tango , Osvaldo Cordó , Victor , 78rpm , Osvaldo Fresedo , Emilio Fresedo ,, 45-48 / Barbado Piano , Emilio Barbato ," Raúl Muñoz, De Lucca (drums / vibraphone) "," Mariano Rodas, Julio Ahumada - Hamlet Calise "," Domingo Varela Conte, Antonio Casanova, José Amatriain, Oberti "
 Osvaldo Fresedo , Osvaldo Fresedo y su Gran Orquesta Argentina ,"19,227.00", Vida Mía , Tango , Héctor Pacheco , Columbia , ? , Osvaldo Fresedo , Emilio Fresedo ,, 50-52 / Columbia Records ,Eduardo “Lalo” Scalise,Raúl Muñoz,"Roberto Pansera, Mariano Rodas, Américo Caggiano","Domingo Varela Conte, Pedro Lopérfido, José Amatriain, Antonio Casanova, Ángel Bodas, Enrique Bourguet (cello)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,1/26/1943,El Día De Tu Ausencia,Tango,Oscar Serpa,Victor,78rpm,Argentino Galván,Manuel Arcos,,39-45 / Scalise Piano,"Eduardo ""Lalo"" Scalise","Hugo Baralis, De Lucca (drums)","Pascual Storti, Ulderico Panella","Víctor Felice, Pedro Desrets, José Lorito, Mario Perini, Elvino Vardaro, Do Reis (viola), Francisco Gianneo (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,4/9/1943,Este Viejo Corazón,Tango,Oscar Serpa,Victor,78rpm,Emilio Barbato,Félix Lipesker; José Contursi,,39-45 / Scalise Piano,"Eduardo ""Lalo"" Scalise","Hugo Baralis, De Lucca (drums)","Pascual Storti, Ulderico Panella","Víctor Felice, Pedro Desrets, José Lorito, Mario Perini, Elvino Vardaro, Do Reis (viola), Francisco Gianneo (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,4/9/1943,Fuí Testigo,Tango,Oscar Serpa,Victor,78rpm,Julián Ortiz,Venancio Clauso,,39-45 / Scalise Piano,"Eduardo ""Lalo"" Scalise","Hugo Baralis, De Lucca (drums)","Pascual Storti, Ulderico Panella","Víctor Felice, Pedro Desrets, José Lorito, Mario Perini, Elvino Vardaro, Do Reis (viola), Francisco Gianneo (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,5/6/1943,Partir Lejos,Tango,Oscar Serpa,Victor,78rpm,Rodolfo Sciammarella,Manuel Romero,,39-45 / Scalise Piano,"Eduardo ""Lalo"" Scalise","Hugo Baralis, De Lucca (drums)","Pascual Storti, Ulderico Panella","Víctor Felice, Pedro Desrets, José Lorito, Mario Perini, Elvino Vardaro, Do Reis (viola), Francisco Gianneo (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,5/6/1943,Pastelera,Milonga,Oscar Serpa,Victor,78rpm,Sebastián Piana,Cátulo Castillo,,39-45 / Scalise Piano,"Eduardo ""Lalo"" Scalise","Hugo Baralis, De Lucca (drums)","Pascual Storti, Ulderico Panella","Víctor Felice, Pedro Desrets, José Lorito, Mario Perini, Elvino Vardaro, Do Reis (viola), Francisco Gianneo (cello), Nélida Gianneo (harp)"
 Osvaldo Fresedo , Osvaldo Fresedo y su Gran Orquesta Argentina ,"19,255.00", Sollozos , Tango , Héctor Pacheco , Columbia , ? , Osvaldo Fresedo , Emilio Fresedo ,, 50-52 / Columbia Records ,Eduardo “Lalo” Scalise,Raúl Muñoz,"Roberto Pansera, Mariano Rodas, Américo Caggiano","Domingo Varela Conte, Pedro Lopérfido, José Amatriain, Antonio Casanova, Ángel Bodas, Enrique Bourguet (cello)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,6/28/1943,Jamás Retornarás,Tango,Oscar Serpa,Victor,78rpm,Miguel Caló,Osmar Maderna,,39-45 / Scalise Piano,"Eduardo ""Lalo"" Scalise","Hugo Baralis, De Lucca (drums)","Pascual Storti, Ulderico Panella","Víctor Felice, Pedro Desrets, José Lorito, Mario Perini, Elvino Vardaro, Do Reis (viola), Francisco Gianneo (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,6/28/1943,La Cumparsita,Tango,Instrumental,Victor,78rpm,Gerardo Matos Rodríguez,,,39-45 / Scalise Piano,"Eduardo ""Lalo"" Scalise","Hugo Baralis, De Lucca (drums)","Pascual Storti, Ulderico Panella","Víctor Felice, Pedro Desrets, José Lorito, Mario Perini, Elvino Vardaro, Do Reis (viola), Francisco Gianneo (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,6/28/1943,La Rumbita Candombé,Milonga,Oscar Serpa,Victor,78rpm,O. Novarro; Raúl Fortunato,Mario Battistella,,39-45 / Scalise Piano,"Eduardo ""Lalo"" Scalise","Hugo Baralis, De Lucca (drums)","Pascual Storti, Ulderico Panella","Víctor Felice, Pedro Desrets, José Lorito, Mario Perini, Elvino Vardaro, Do Reis (viola), Francisco Gianneo (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,8/25/1943,Al Cerrar Los Ojos,Tango,Oscar Serpa,Victor,78rpm,Manuel Buzón,César Vedani,,39-45 / Scalise Piano,"Eduardo ""Lalo"" Scalise","Hugo Baralis, De Lucca (drums)","Pascual Storti, Ulderico Panella","Víctor Felice, Pedro Desrets, José Lorito, Mario Perini, Elvino Vardaro, Do Reis (viola), Francisco Gianneo (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,8/25/1943,Nuestra Casita,Tango,Oscar Serpa,Victor,78rpm,Francisco Mitjana Corney; Alberto Castellanos,Francisco Mitjana Corney; Alberto Castellanos,,39-45 / Scalise Piano,"Eduardo ""Lalo"" Scalise","Hugo Baralis, De Lucca (drums)","Pascual Storti, Ulderico Panella","Víctor Felice, Pedro Desrets, José Lorito, Mario Perini, Elvino Vardaro, Do Reis (viola), Francisco Gianneo (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,11/12/1943,Cosas Viejas,Tango,Oscar Serpa,Victor,78rpm,Tito Ribero,Carlos Waiss,,39-45 / Scalise Piano,"Eduardo ""Lalo"" Scalise","Hugo Baralis, De Lucca (drums)","Pascual Storti, Ulderico Panella","Víctor Felice, Pedro Desrets, José Lorito, Mario Perini, Elvino Vardaro, Do Reis (viola), Francisco Gianneo (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,11/12/1943,El Irresistible,Tango,Instrumental,Victor,78rpm,Lorenzo Logatti,,,39-45 / Scalise Piano,"Eduardo ""Lalo"" Scalise","Hugo Baralis, De Lucca (drums)","Pascual Storti, Ulderico Panella","Víctor Felice, Pedro Desrets, José Lorito, Mario Perini, Elvino Vardaro, Do Reis (viola), Francisco Gianneo (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,12/1/1943,Mañana Iré Temprano,Tango,Oscar Serpa,Victor,78rpm,Enrique Francini,Carlos Bahr,,39-45 / Scalise Piano,"Eduardo ""Lalo"" Scalise","Hugo Baralis, De Lucca (drums)","Pascual Storti, Ulderico Panella","Víctor Felice, Pedro Desrets, José Lorito, Mario Perini, Elvino Vardaro, Do Reis (viola), Francisco Gianneo (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,12/1/1943,Uno,Tango,Oscar Serpa,Victor,78rpm,Mariano Mores,Enrique Discépolo,,39-45 / Scalise Piano,"Eduardo ""Lalo"" Scalise","Hugo Baralis, De Lucca (drums)","Pascual Storti, Ulderico Panella","Víctor Felice, Pedro Desrets, José Lorito, Mario Perini, Elvino Vardaro, Do Reis (viola), Francisco Gianneo (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,3/3/1944,Llegarás Amor,Tango,Oscar Serpa,Victor,78rpm,Vicente Demarco,Mario Molina,,39-45 / Scalise Piano,"Eduardo ""Lalo"" Scalise","Hugo Baralis, De Lucca (drums)","Pascual Storti, Ulderico Panella","Víctor Felice, Pedro Desrets, José Lorito, Mario Perini, Elvino Vardaro, Do Reis (viola), Francisco Gianneo (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,3/3/1944,Milonguita,Tango,Instrumental,Victor,78rpm,Enrique Delfino,Samuel Linning,,39-45 / Scalise Piano,"Eduardo ""Lalo"" Scalise","Hugo Baralis, De Lucca (drums)","Pascual Storti, Ulderico Panella","Víctor Felice, Pedro Desrets, José Lorito, Mario Perini, Elvino Vardaro, Do Reis (viola), Francisco Gianneo (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,4/26/1944,El Entrerriano,Tango,Instrumental,Victor,78rpm,Rosendo Mendizabal,,,39-45 / Scalise Piano,"Eduardo ""Lalo"" Scalise","Hugo Baralis, De Lucca (drums)","Pascual Storti, Ulderico Panella","Víctor Felice, Pedro Desrets, José Lorito, Mario Perini, Elvino Vardaro, Do Reis (viola), Francisco Gianneo (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,4/26/1944,El Tropero Del Amor,Tango,Oscar Serpa,Victor,78rpm,Teófilo Ibañez,#REF!,,39-45 / Scalise Piano,"Eduardo ""Lalo"" Scalise","Hugo Baralis, De Lucca (drums)","Pascual Storti, Ulderico Panella","Víctor Felice, Pedro Desrets, José Lorito, Mario Perini, Elvino Vardaro, Do Reis (viola), Francisco Gianneo (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,6/15/1944,En Un Rincón,Tango,Oscar Serpa,Victor,78rpm,Héctor Artola,Homero Manzi,,39-45 / Scalise Piano,"Eduardo ""Lalo"" Scalise","Hugo Baralis, De Lucca (drums)","Pascual Storti, Ulderico Panella","Víctor Felice, Pedro Desrets, José Lorito, Mario Perini, Elvino Vardaro, Do Reis (viola), Francisco Gianneo (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,6/15/1944,Sobre El Pucho,Tango,Instrumental,Victor,78rpm,Sebastián Piana,José González Castillo,,39-45 / Scalise Piano,"Eduardo ""Lalo"" Scalise","Hugo Baralis, De Lucca (drums)","Pascual Storti, Ulderico Panella","Víctor Felice, Pedro Desrets, José Lorito, Mario Perini, Elvino Vardaro, Do Reis (viola), Francisco Gianneo (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,6/30/1944,Cristal,Tango,Oscar Serpa,Victor,78rpm,Mariano Mores,José Contursi,,39-45 / Scalise Piano,"Eduardo ""Lalo"" Scalise","Hugo Baralis, De Lucca (drums)","Pascual Storti, Ulderico Panella","Víctor Felice, Pedro Desrets, José Lorito, Mario Perini, Elvino Vardaro, Do Reis (viola), Francisco Gianneo (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,6/30/1944,Naná,Tango,Oscar Serpa,Victor,78rpm,Emilio Barbato,Félix Lipesker; Cátulo Castillo,,39-45 / Scalise Piano,"Eduardo ""Lalo"" Scalise","Hugo Baralis, De Lucca (drums)","Pascual Storti, Ulderico Panella","Víctor Felice, Pedro Desrets, José Lorito, Mario Perini, Elvino Vardaro, Do Reis (viola), Francisco Gianneo (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,7/31/1944,Griseta,Tango,Instrumental,Victor,78rpm,Enrique Delfino,José González Castillo,,39-45 / Scalise Piano,"Eduardo ""Lalo"" Scalise","Hugo Baralis, De Lucca (drums)","Pascual Storti, Ulderico Panella","Víctor Felice, Pedro Desrets, José Lorito, Mario Perini, Elvino Vardaro, Do Reis (viola), Francisco Gianneo (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,7/31/1944,Si Yo Pudiera Comprender,Tango,Oscar Serpa,Victor,78rpm,Miguel Caló,P. Valdez,,39-45 / Scalise Piano,"Eduardo ""Lalo"" Scalise","Hugo Baralis, De Lucca (drums)","Pascual Storti, Ulderico Panella","Víctor Felice, Pedro Desrets, José Lorito, Mario Perini, Elvino Vardaro, Do Reis (viola), Francisco Gianneo (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,11/9/1944,En Cada Puerto Un Amor,Tango,Oscar Serpa,Victor,78rpm,Félix Lipesker,Carlos Bahr,,39-45 / Scalise Piano,"Eduardo ""Lalo"" Scalise","Hugo Baralis, De Lucca (drums)","Pascual Storti, Ulderico Panella","Víctor Felice, Pedro Desrets, José Lorito, Mario Perini, Elvino Vardaro, Do Reis (viola), Francisco Gianneo (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,11/9/1944,Siempre... Siempre,Tango,Oscar Serpa,Victor,78rpm,Haydée Villanueva,Oscar Rubens,,39-45 / Scalise Piano,"Eduardo ""Lalo"" Scalise","Hugo Baralis, De Lucca (drums)","Pascual Storti, Ulderico Panella","Víctor Felice, Pedro Desrets, José Lorito, Mario Perini, Elvino Vardaro, Do Reis (viola), Francisco Gianneo (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,12/28/1944,"Corazón, No Le Digas A Nadie",Tango,Oscar Serpa,Victor,78rpm,Enrique Munné,Luis Castiñeira,,39-45 / Scalise Piano,"Eduardo ""Lalo"" Scalise","Hugo Baralis, De Lucca (drums)","Pascual Storti, Ulderico Panella","Víctor Felice, Pedro Desrets, José Lorito, Mario Perini, Elvino Vardaro, Do Reis (viola), Francisco Gianneo (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,12/28/1944,Fantasma,Tango,Oscar Serpa,Victor,78rpm,Enrique Delfino,Cátulo Castillo,,39-45 / Scalise Piano,"Eduardo ""Lalo"" Scalise","Hugo Baralis, De Lucca (drums)","Pascual Storti, Ulderico Panella","Víctor Felice, Pedro Desrets, José Lorito, Mario Perini, Elvino Vardaro, Do Reis (viola), Francisco Gianneo (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,12/28/1944,Mi Piano,Tango,Oscar Serpa,Victor,78rpm,Emilio Barbato,Lito Bayardo,,39-45 / Scalise Piano,"Eduardo ""Lalo"" Scalise","Hugo Baralis, De Lucca (drums)","Pascual Storti, Ulderico Panella","Víctor Felice, Pedro Desrets, José Lorito, Mario Perini, Elvino Vardaro, Do Reis (viola), Francisco Gianneo (cello), Nélida Gianneo (harp)"
 Osvaldo Fresedo , Osvaldo Fresedo y su Gran Orquesta Argentina ,"19,499.00", El Once , Tango , Instrumental , Odeon , ? , Osvaldo Fresedo , Emilio Fresedo ,, 52-57 Odeon records ,Eduardo “Lalo” Scalise,Raúl Muñoz,"Roberto Pansera, Mariano Rodas, Américo Caggiano","Domingo Varela Conte, Pedro Lopérfido, José Amatriain, Antonio Casanova, Ángel Bodas, Enrique Bourguet (cello)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,5/24/1945,"No Me Falles, Corazón",Tango,Oscar Serpa,Victor,78rpm,Osvaldo Fresedo,Manuel Arcos,,45-48 / Barbado Piano,Emilio Barbato,"Raúl Muñoz, De Lucca (drums)",Ángel Ramos - Félix Lipesker - Anselmo Esmella,"Elvino Vardaro, Simón Blech, Antonio Casanova , Augusto Frediers, Nerón Ferrazzano (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,5/24/1945,"No Te Olvides De Mí, Corazón",Tango,Oscar Serpa,Victor,78rpm,Domingo Fabiano,Domingo Fabiano,,45-48 / Barbado Piano,Emilio Barbato,"Raúl Muñoz, De Lucca (drums)",Ángel Ramos - Félix Lipesker - Anselmo Esmella,"Elvino Vardaro, Simón Blech, Antonio Casanova , Augusto Frediers, Nerón Ferrazzano (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,7/25/1945,Capullito,Tango,Pedro Vargas,Victor,78rpm,Fernando López,Roberto Lambertucci,,45-48 / Barbado Piano,Emilio Barbato,"Raúl Muñoz, De Lucca (drums)",Ángel Ramos - Félix Lipesker - Anselmo Esmella,"Elvino Vardaro, Simón Blech, Antonio Casanova , Augusto Frediers, Nerón Ferrazzano (cello), Nélida Gianneo (harp)"
 Osvaldo Fresedo , Osvaldo Fresedo y su Gran Orquesta Argentina ,"20,289.00", Por Qué? , Tango , Instrumental , Odeon , Tape , Osvaldo Fresedo , Emilio Fresedo ,, 52-57 Odeon records ,Eduardo “Lalo” Scalise,Raúl Muñoz,"Roberto Pansera, Mariano Rodas, Américo Caggiano","Domingo Varela Conte, Pedro Lopérfido, José Amatriain, Antonio Casanova, Ángel Bodas, Enrique Bourguet (cello)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,8/23/1945,La Mariposa,Tango,Instrumental,Victor,78rpm,Pedro Maffia,Celedonio Flores,,45-48 / Barbado Piano,Emilio Barbato,"Raúl Muñoz, De Lucca (drums)",Ángel Ramos - Félix Lipesker - Anselmo Esmella,"Elvino Vardaro, Simón Blech, Antonio Casanova , Augusto Frediers, Nerón Ferrazzano (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,8/23/1945,Más Allá,Vals,Oscar Serpa,Victor,78rpm,Félix Lipesker,Homero Manzi,,45-48 / Barbado Piano,Emilio Barbato,"Raúl Muñoz, De Lucca (drums)",Ángel Ramos - Félix Lipesker - Anselmo Esmella,"Elvino Vardaro, Simón Blech, Antonio Casanova , Augusto Frediers, Nerón Ferrazzano (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,8/23/1945,Mi Nataí,Tango,Oscar Serpa,Victor,78rpm,Félix Lipesker,Once Jerone,,45-48 / Barbado Piano,Emilio Barbato,"Raúl Muñoz, De Lucca (drums)",Ángel Ramos - Félix Lipesker - Anselmo Esmella,"Elvino Vardaro, Simón Blech, Antonio Casanova , Augusto Frediers, Nerón Ferrazzano (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,8/23/1945,Sol!,Tango,Oscar Serpa,Victor,78rpm,Miguel Nijensohn; J. Niesso,José Suñé,,45-48 / Barbado Piano,Emilio Barbato,"Raúl Muñoz, De Lucca (drums)",Ángel Ramos - Félix Lipesker - Anselmo Esmella,"Elvino Vardaro, Simón Blech, Antonio Casanova , Augusto Frediers, Nerón Ferrazzano (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,11/6/1945,Maleza,Tango,Oscar Serpa,Victor,78rpm,Enrique Munné,Cátulo Castillo,,45-48 / Barbado Piano,Emilio Barbato,"Raúl Muñoz, De Lucca (vibraphone)",Ángel Ramos - Félix Lipesker - Anselmo Esmella,"Elvino Vardaro, Simón Blech, Antonio Casanova , Augusto Frediers, Nerón Ferrazzano (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,11/6/1945,Noches Largas,Tango,Oscar Serpa,Victor,78rpm,Astor Piazzolla,Carlos Bahr,,45-48 / Barbado Piano,Emilio Barbato,"Raúl Muñoz, De Lucca (drums)",Ángel Ramos - Félix Lipesker - Anselmo Esmella,"Elvino Vardaro, Simón Blech, Antonio Casanova , Augusto Frediers, Nerón Ferrazzano (cello), Nélida Gianneo (harp)"
 Osvaldo Fresedo , Osvaldo Fresedo y su Gran Orquesta Argentina ,"20,591.00", Aromas , Tango , Carlos Barrios , Odeon , Tape , Osvaldo Fresedo , Emilio Fresedo ,, 52-57 Odeon records ,Eduardo “Lalo” Scalise,Raúl Muñoz,"Roberto Pansera, Mariano Rodas, Américo Caggiano","Domingo Varela Conte, Pedro Lopérfido, José Amatriain, Antonio Casanova, Ángel Bodas, Enrique Bourguet (cello)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,11/13/1945,Libre,Tango,Oscar Serpa,Victor,78rpm,Emilio Barbato,Homero Manzi,,45-48 / Barbado Piano,Emilio Barbato,"Raúl Muñoz, De Lucca (drums)",Ángel Ramos - Félix Lipesker - Anselmo Esmella,"Elvino Vardaro, Simón Blech, Antonio Casanova , Augusto Frediers, Nerón Ferrazzano (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,11/19/1945,Julián,Tango,Instrumental,Victor,78rpm,Edgardo Donato,José Panizza,,45-48 / Barbado Piano,Emilio Barbato,"Raúl Muñoz, De Lucca (drums)",Ángel Ramos - Félix Lipesker - Anselmo Esmella,"Elvino Vardaro, Simón Blech, Antonio Casanova , Augusto Frediers, Nerón Ferrazzano (cello), Nélida Gianneo (harp)"
