Bandleader,Orchestra,Date,Title,Genre,Singer,Label,Master,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneon,Strings
Alfredo De Angelis,Orquesta Alfredo De Angelis,1980-00-00,Amor y baile,Milonga,,Microfón,Tape-S,Alfredo Angelis; Rodolfo Forte,Alberto Losavio,,Microfón + Columbia (1980-85),Alfredo De Angelis,Mario Montagna,"Ángel Di Giovanni, Nicolás Paracino, Oscar Barrios, Héctor Silva, Gigí De Angelis (electric organ)","Eduardo Massara, Rodolfo Defino, Miguel Taboada, Luis Paz "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1980-00-00,Comme il faut,Tango,,Microfón,Tape-S,Eduardo Arolas,Gabriel Clausi,,Microfón + Columbia (1980-85),Alfredo De Angelis,Mario Montagna,"Ángel Di Giovanni, Nicolás Paracino, Oscar Barrios, Héctor Silva, Gigí De Angelis (electric organ)","Eduardo Massara, Rodolfo Defino, Miguel Taboada, Luis Paz "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1980-00-00,Corazón de oro,Vals,,Microfón,Tape-S,Francisco Canaro,Jesús Fernández Blanco,,Microfón + Columbia (1980-85),Alfredo De Angelis,Mario Montagna,"Ángel Di Giovanni, Nicolás Paracino, Oscar Barrios, Héctor Silva, Gigí De Angelis (electric organ)","Eduardo Massara, Rodolfo Defino, Miguel Taboada, Luis Paz "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1980-00-00,Esta noche,Tango,Carlos Boledi,Microfón,Tape-S,Carlos Marcucci,Lito Bayardo,,Microfón + Columbia (1980-85),Alfredo De Angelis,Mario Montagna,"Ángel Di Giovanni, Nicolás Paracino, Oscar Barrios, Héctor Silva, Gigí De Angelis (electric organ)","Eduardo Massara, Rodolfo Defino, Miguel Taboada, Luis Paz "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1980-00-00,Mi refugio,Tango,,Microfón,Tape-S,Juan Cobián,Pedro Numa Córdoba,,Microfón + Columbia (1980-85),Alfredo De Angelis,Mario Montagna,"Ángel Di Giovanni, Nicolás Paracino, Oscar Barrios, Héctor Silva, Gigí De Angelis (electric organ)","Eduardo Massara, Rodolfo Defino, Miguel Taboada, Luis Paz "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1980-00-00,Pollito picarón,Milonga,Carlos Boledi y Gigí De Angelis,Microfón,Tape-S,Isabel Angelis,Gino Tombesi,,Microfón + Columbia (1980-85),Alfredo De Angelis,Mario Montagna,"Ángel Di Giovanni, Nicolás Paracino, Oscar Barrios, Héctor Silva, Gigí De Angelis (electric organ)","Eduardo Massara, Rodolfo Defino, Miguel Taboada, Luis Paz "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1980-00-00,Rodríguez Peña,Tango,,Microfón,Tape-S,Vicente Greco,Ernesto Temes (Julián Porteño); Juan Miguel Velich; Rafael (Ralph) Velich,,Microfón + Columbia (1980-85),Alfredo De Angelis,Mario Montagna,"Ángel Di Giovanni, Nicolás Paracino, Oscar Barrios, Héctor Silva, Gigí De Angelis (electric organ)","Eduardo Massara, Rodolfo Defino, Miguel Taboada, Luis Paz "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1980-00-00,Tachero de mi ciudad,Tango,Gigí De Angelis,Microfón,Tape-S,Alfredo Angelis,Alberto Lago,,Microfón + Columbia (1980-85),Alfredo De Angelis,Mario Montagna,"Ángel Di Giovanni, Nicolás Paracino, Oscar Barrios, Héctor Silva, Gigí De Angelis (electric organ)","Eduardo Massara, Rodolfo Defino, Miguel Taboada, Luis Paz "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1981-00-00,Bolita cola,Tango,,Columbia,Tape-S,Domingo Armendano,Gino Tombesi,,Microfón + Columbia (1980-85),Alfredo De Angelis,Mario Montagna,"Ángel Di Giovanni, Nicolás Paracino, Oscar Barrios, Héctor Silva, Gigí De Angelis (electric organ)","Eduardo Massara, Rodolfo Defino, Miguel Taboada, Luis Paz "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1981-00-00,Cabecita descocada,Tango,Rubén Linares,Columbia,Tape-S,Luis Olivel,Marvil (Elizardo Martínez Vilas),,Microfón + Columbia (1980-85),Alfredo De Angelis,Mario Montagna,"Ángel Di Giovanni, Nicolás Paracino, Oscar Barrios, Héctor Silva, Gigí De Angelis (electric organ)","Eduardo Massara, Rodolfo Defino, Miguel Taboada, Luis Paz "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1981-00-00,El carrerito,Tango,Gigí De Angelis,Columbia,Tape-S,Raúl Hoyos,Alberto Vacarezza,,Microfón + Columbia (1980-85),Alfredo De Angelis,Mario Montagna,"Ángel Di Giovanni, Nicolás Paracino, Oscar Barrios, Héctor Silva, Gigí De Angelis (electric organ)","Eduardo Massara, Rodolfo Defino, Miguel Taboada, Luis Paz "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1981-00-00,Fe tanguera,Tango,,Columbia,Tape-S,Nicolás Paracino; Ángel Cicchetti,,,Microfón + Columbia (1980-85),Alfredo De Angelis,Mario Montagna,"Ángel Di Giovanni, Nicolás Paracino, Oscar Barrios, Héctor Silva, Gigí De Angelis (electric organ)","Eduardo Massara, Rodolfo Defino, Miguel Taboada, Luis Paz "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1981-00-00,La calesita,Tango,,Columbia,Tape-S,Mariano Mores,Cátulo Castillo,,Microfón + Columbia (1980-85),Alfredo De Angelis,Mario Montagna,"Ángel Di Giovanni, Nicolás Paracino, Oscar Barrios, Héctor Silva, Gigí De Angelis (electric organ)","Eduardo Massara, Rodolfo Defino, Miguel Taboada, Luis Paz "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1981-00-00,La morocha,Tango,,Columbia,Tape-S,Enrique Saborido,Ángel Gregorio Villoldo,,Microfón + Columbia (1980-85),Alfredo De Angelis,Mario Montagna,"Ángel Di Giovanni, Nicolás Paracino, Oscar Barrios, Héctor Silva, Gigí De Angelis (electric organ)","Eduardo Massara, Rodolfo Defino, Miguel Taboada, Luis Paz "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1981-00-00,Los mareados,Tango,Marcelo Biondini,Columbia,Tape-S,Juan Cobián,Enrique Cadícamo,,Microfón + Columbia (1980-85),Alfredo De Angelis,Mario Montagna,"Ángel Di Giovanni, Nicolás Paracino, Oscar Barrios, Héctor Silva, Gigí De Angelis (electric organ)","Eduardo Massara, Rodolfo Defino, Miguel Taboada, Luis Paz "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1981-00-00,Los ojazos de mi negra,Vals,,Columbia,Tape-S,Adolfo Avilés,Adolfo Rafael Avilés,,Microfón + Columbia (1980-85),Alfredo De Angelis,Mario Montagna,"Ángel Di Giovanni, Nicolás Paracino, Oscar Barrios, Héctor Silva, Gigí De Angelis (electric organ)","Eduardo Massara, Rodolfo Defino, Miguel Taboada, Luis Paz "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1981-00-00,Mi diosa,Tango,,Columbia,Tape-S,Francisco Caro,José Pedro de Grandis,,Microfón + Columbia (1980-85),Alfredo De Angelis,Mario Montagna,"Ángel Di Giovanni, Nicolás Paracino, Oscar Barrios, Héctor Silva, Gigí De Angelis (electric organ)","Eduardo Massara, Rodolfo Defino, Miguel Taboada, Luis Paz "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1981-00-00,Mi pampa blanca,Tango,,Columbia,Tape-S,Alfredo Angelis; Alberto Lago,Roberto Cardé,,Microfón + Columbia (1980-85),Alfredo De Angelis,Mario Montagna,"Ángel Di Giovanni, Nicolás Paracino, Oscar Barrios, Héctor Silva, Gigí De Angelis (electric organ)","Eduardo Massara, Rodolfo Defino, Miguel Taboada, Luis Paz "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1981-00-00,Nubes de humo (Fume compadre),Tango,,Columbia,Tape-S,Manuel Jovés,Manuel Romero,,Microfón + Columbia (1980-85),Alfredo De Angelis,Mario Montagna,"Ángel Di Giovanni, Nicolás Paracino, Oscar Barrios, Héctor Silva, Gigí De Angelis (electric organ)","Eduardo Massara, Rodolfo Defino, Miguel Taboada, Luis Paz "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1981-00-00,Organito de la tarde,Tango,,Columbia,Tape-S,Castillo Cátulo,José González Castillo (Juan de León),,Microfón + Columbia (1980-85),Alfredo De Angelis,Mario Montagna,"Ángel Di Giovanni, Nicolás Paracino, Oscar Barrios, Héctor Silva, Gigí De Angelis (electric organ)","Eduardo Massara, Rodolfo Defino, Miguel Taboada, Luis Paz "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1981-00-00,Quietito,Tango,,Columbia,Tape-S,Alfredo Angelis,Alfonso Casini,,Microfón + Columbia (1980-85),Alfredo De Angelis,Mario Montagna,"Ángel Di Giovanni, Nicolás Paracino, Oscar Barrios, Héctor Silva, Gigí De Angelis (electric organ)","Eduardo Massara, Rodolfo Defino, Miguel Taboada, Luis Paz "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1981-00-00,Rincón de sueño,Tango,,Columbia,Tape-S,Isabel Angelis,Salvador Martuccio,,Microfón + Columbia (1980-85),Alfredo De Angelis,Mario Montagna,"Ángel Di Giovanni, Nicolás Paracino, Oscar Barrios, Héctor Silva, Gigí De Angelis (electric organ)","Eduardo Massara, Rodolfo Defino, Miguel Taboada, Luis Paz "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1981-00-00,Sentimiento gaucho,Tango,,Columbia,Tape-S,Francisco Canaro; Rafael Canaro,Juan Andrés Caruso,,Microfón + Columbia (1980-85),Alfredo De Angelis,Mario Montagna,"Ángel Di Giovanni, Nicolás Paracino, Oscar Barrios, Héctor Silva, Gigí De Angelis (electric organ)","Eduardo Massara, Rodolfo Defino, Miguel Taboada, Luis Paz "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1981-00-00,Si soy así!...,Tango,Jorge Guillermo,Columbia,Tape-S,Francisco Lomuto,Antonio Botta,,Microfón + Columbia (1980-85),Alfredo De Angelis,Mario Montagna,"Ángel Di Giovanni, Nicolás Paracino, Oscar Barrios, Héctor Silva, Gigí De Angelis (electric organ)","Eduardo Massara, Rodolfo Defino, Miguel Taboada, Luis Paz "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1981-00-00,Siempre Milonga,Milonga,,Columbia,Tape-S,Alfredo Angelis; Domingo Sciaraffia,,,Microfón + Columbia (1980-85),Alfredo De Angelis,Mario Montagna,"Ángel Di Giovanni, Nicolás Paracino, Oscar Barrios, Héctor Silva, Gigí De Angelis (electric organ)","Eduardo Massara, Rodolfo Defino, Miguel Taboada, Luis Paz "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1981-00-00,Tengo mil novias,Vals,,Columbia,Tape-S,Enrique Rodríguez,Enrique Cadícamo,,Microfón + Columbia (1980-85),Alfredo De Angelis,Mario Montagna,"Ángel Di Giovanni, Nicolás Paracino, Oscar Barrios, Héctor Silva, Gigí De Angelis (electric organ)","Eduardo Massara, Rodolfo Defino, Miguel Taboada, Luis Paz "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1981-00-00,Vive el cantor,Tango,,Columbia,Tape-S,Alfredo De Angelis; Carlos Dante,Alberto Lago (Rodolfo Alfredo Lago),,Microfón + Columbia (1980-85),Alfredo De Angelis,Mario Montagna,"Ángel Di Giovanni, Nicolás Paracino, Oscar Barrios, Héctor Silva, Gigí De Angelis (electric organ)","Eduardo Massara, Rodolfo Defino, Miguel Taboada, Luis Paz "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1981-00-00,Y bésame otra vez,Tango,,Columbia,Tape-S,Ángel Condercuri,Sos Taita (Carlos Waiss),,Microfón + Columbia (1980-85),Alfredo De Angelis,Mario Montagna,"Ángel Di Giovanni, Nicolás Paracino, Oscar Barrios, Héctor Silva, Gigí De Angelis (electric organ)","Eduardo Massara, Rodolfo Defino, Miguel Taboada, Luis Paz "
Alfredo De Angelis,Orquesta Alfredo De Angelis,1985-00-00,Al Colorado de Banfield,Tango,,Columbia,Tape-S,Ernesto Baffa,Roberto Pérez Prechi,,Microfón + Columbia (1980-85),Alfredo De Angelis,Mario Montagna,"Ángel Di Giovanni, Nicolás Paracino, Oscar Barrios, Héctor Silva, Gigí De Angelis (electric organ)","Eduardo Massara, Rodolfo Defino, Miguel Taboada, Luis Paz "
