Bandleader,Orchestra,Date,Title,Genre,Singer,Label,Master,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings,,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,12/6/1972,Los Hermanos,Milonga,Abel Córdoba,Odeón,Tape-S,Atahualpa Yupanqui,Atahualpa Yupanqui,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Rodolfo Mederos","Mauricio Marcelli, Raúl Domínguez, Santiago Kutchevasky, Néstor Panik (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,12/6/1972,Poema Número Dos,Tango,Abel Córdoba,Odeón,Tape-S,Edmundo Rivero,Luis Alposta,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Rodolfo Mederos","Mauricio Marcelli, Raúl Domínguez, Santiago Kutchevasky, Néstor Panik (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,12/22/1972,La Vaquita,Milonga,Abel Córdoba,Odeón,Tape-S,Osvaldo Pugliese,Roberto Pizzini,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Rodolfo Mederos","Mauricio Marcelli, Raúl Domínguez, Santiago Kutchevasky, Néstor Panik (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,12/27/1972,Corchito,Tango,Abel Córdoba,Odeón,Tape-S,Javier Mazzea,Pedro Gatti,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Rodolfo Mederos","Mauricio Marcelli, Raúl Domínguez, Santiago Kutchevasky, Néstor Panik (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,12/12/1973,Camandulaje,Tango,Instrumental,Odeón,Tape-S,Alfredo Gobbi,,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Rodolfo Mederos","Mauricio Marcelli, Raúl Domínguez, Santiago Kutchevasky, Néstor Panik (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,12/12/1973,Zum,Tango,Instrumental,Odeón,Tape-S,Astor Piazzolla,,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Rodolfo Mederos","Mauricio Marcelli, Raúl Domínguez, Santiago Kutchevasky, Néstor Panik (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,12/26/1973,Cuando Llora La Milonga,Tango,Instrumental,Odeón,Tape-S,Juan Filiberto,Luis Mario,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Rodolfo Mederos","Mauricio Marcelli, Raúl Domínguez, Santiago Kutchevasky, Néstor Panik (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,12/26/1973,La Cumparsita,Tango,Instrumental,Odeón,Tape-S,Gerardo Rodríguez,Gerardo Rodríguez,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Rodolfo Mederos","Mauricio Marcelli, Raúl Domínguez, Santiago Kutchevasky, Néstor Panik (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,5/3/1974,Corrales Viejos,Milonga,Instrumental,Odeón,Tape-S,Anselmo Aieta,Francisco Laino; Antonio Radicci,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Rodolfo Mederos","Osvaldo Monterde, Raúl Domínguez, Santiago Kutchevasky, Adrián Pucci (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,5/3/1974,La Canción De Buenos Aires,Tango,Abel Córdoba,Odeón,Tape-S,Azucena Maizani; Orestes Cúfaro,Manuel Romero,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Rodolfo Mederos","Osvaldo Monterde, Raúl Domínguez, Santiago Kutchevasky, Adrián Pucci (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,9/27/1974,Arrabal,Tango,Instrumental,Odeón,Tape-S,José Pascual,,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Rodolfo Mederos","Osvaldo Monterde, Raúl Domínguez, Santiago Kutchevasky, Adrián Pucci (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,9/27/1974,Te Quiero,Tango,Abel Córdoba,Odeón,Tape-S,Francisco Canaro,Francisco Canaro,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Rodolfo Mederos","Osvaldo Monterde, Raúl Domínguez, Santiago Kutchevasky, Adrián Pucci (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,12/11/1974,Callejera,Tango,Abel Córdoba,Odeón,Tape-S,Fausto Frontera,Enrique Cadícamo,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Rodolfo Mederos","Osvaldo Monterde, Raúl Domínguez, Eduardo Malaguarnera, Adrián Pucci (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,12/11/1974,Malena,Tango,Instrumental,Odeón,Tape-S,Lucio Demare,Homero Manzi,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Fernando Romano,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Rodolfo Mederos","Osvaldo Monterde, Raúl Domínguez, Eduardo Malaguarnera, Adrián Pucci (Viola), Pedro Vidaurre (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,5/14/1976,Callao Once,Tango,Instrumental,Odeón,Tape-S,Javier Mazzea,,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Domingo Diani,"Arturo Penón, Daniel Binelli, Juan José Mosalini","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Daniel Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,5/14/1976,Uno,Tango,Abel Córdoba,Odeón,Tape-S,Mariano Mores,Enrique Discépolo,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Domingo Diani,"Arturo Penón, Daniel Binelli, Juan José Mosalini","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Daniel Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,6/4/1976,Adiós Pampa Mía,Tango,Abel Córdoba,Odeón,Tape-S,Francisco Canaro; Mariano Mores,Ivo Pelay,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Domingo Diani,"Arturo Penón, Daniel Binelli, Juan José Mosalini","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Daniel Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,6/4/1976,Para Eduardo Arolas,Tango,Instrumental,Odeón,Tape-S,Osvaldo Pugliese,,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Domingo Diani,"Arturo Penón, Daniel Binelli, Juan José Mosalini","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Daniel Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,10/13/1976,Tiempos Viejos,Tango,Abel Córdoba,Odeón,Tape-S,Francisco Canaro,Manuel Romero,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Domingo Diani,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Alejandro Prevignano","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Daniel Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,10/14/1976,Sur,Tango,Abel Córdoba,Odeón,Tape-S,Aníbal Troilo,Homero Manzi,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Domingo Diani,"Arturo Penón, Daniel Binelli, Juan José Mosalini, Alejandro Prevignano","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Daniel Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,6/14/1977,El Día Que Me Quieras,Tango,Instrumental,Odeón,Tape-S,Carlos Gardel,Alfredo Pera,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Domingo Diani,"Arturo Penón, Daniel Binelli, Lisandro Adrover, Alejandro Prevignano","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Daniel Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,6/14/1977,Quejas De Bandoneón,Tango,Instrumental,Odeón,Tape-S,Juan Filiberto,,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Domingo Diani,"Arturo Penón, Daniel Binelli, Lisandro Adrover, Alejandro Prevignano","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Daniel Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,10/20/1977,Los Mareados,Tango,Instrumental,Odeón,Tape-S,Juan Cobián,Enrique Cadícamo,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Domingo Diani,"Arturo Penón, Daniel Binelli, Lisandro Adrover, Alejandro Prevignano","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Daniel Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,10/20/1977,Mentira,Tango,Nelly Vázquez,Odeón,Tape-S,Francisco Pracánico,Celedonio Flores,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Domingo Diani,"Arturo Penón, Daniel Binelli, Lisandro Adrover, Alejandro Prevignano","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Daniel Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,12/20/1978,El Africano,Tango,Instrumental,Odeón,Tape-S,Eduardo Pereyra,Francisco Lío,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Domingo Diani,"Arturo Penón, Daniel Binelli, Roberto Alvarez, Alejandro Prevignano","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,12/20/1978,El Japanga,Tango,Instrumental,Odeón,Tape-S,Osvaldo Pugliese,,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Domingo Diani,"Arturo Penón, Daniel Binelli, Roberto Alvarez, Alejandro Prevignano","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,12/20/1978,Mato Y Voy,Tango,Instrumental,Odeón,Tape-S,Ernesto Baffa,,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Domingo Diani,"Arturo Penón, Daniel Binelli, Roberto Alvarez, Alejandro Prevignano","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,12/27/1979,Berretín,Tango,Instrumental,Odeón,Tape-S,Pedro Laurenz,Enrique Cadícamo,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Arturo Penón, Daniel Binelli, Roberto Alvarez, Alejandro Prevignano","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,12/27/1979,Desde El Alma,Vals,Instrumental,Odeón,Tape-S,Rosita Melo,Víctor Vélez; Homero Manzi,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Arturo Penón, Daniel Binelli, Roberto Alvarez, Alejandro Prevignano","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,12/27/1979,Madrugados Bien Temprano,Tango,Instrumental,Odeón,Tape-S,Osvaldo Pugliese,,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Arturo Penón, Daniel Binelli, Roberto Alvarez, Alejandro Prevignano","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,12/27/1979,Mi Noche Triste,Tango,Instrumental,Odeón,Tape-S,Samuel Castriota,Pascual Contursi,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Arturo Penón, Daniel Binelli, Roberto Alvarez, Alejandro Prevignano","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,12/27/1979,Parlamento,Tango,Instrumental,Odeón,Tape-S,Julio Caro,Richard Russo,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Arturo Penón, Daniel Binelli, Roberto Alvarez, Alejandro Prevignano","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,6/3/1980,A Un Artista Plástico,Tango,Instrumental,Odeón,Tape-S,Arturo Penón,,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Arturo Penón, Daniel Binelli, Roberto Alvarez, Alejandro Prevignano","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,-,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,6/3/1980,Tengo Calle,Tango,Instrumental,Odeón,Tape-S,Silvio Pucci,,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Arturo Penón, Daniel Binelli, Roberto Alvarez, Alejandro Prevignano","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,9/10/1980,Cuando Tallan Los Recuerdos,Tango,Instrumental,Odeón,Tape-S,Rafael Rossi,Enrique Cadícamo,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Arturo Penón, Daniel Binelli, Roberto Alvarez, Alejandro Prevignano","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,-,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,9/10/1980,De Pura Cepa,Milonga,Instrumental,Odeón,Tape-S,José Ceglie; Antonio Molina,Osvaldo Cordero,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Arturo Penón, Daniel Binelli, Roberto Alvarez, Alejandro Prevignano","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,-,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,9/10/1980,Montaraz,Tango,Instrumental,Odeón,Tape-S,Vicente Greco,,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Arturo Penón, Daniel Binelli, Roberto Alvarez, Alejandro Prevignano","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,9/10/1980,Recién,Tango,Abel Córdoba,Odeón,Tape-S,Osvaldo Pugliese,Homero Manzi,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Arturo Penón, Daniel Binelli, Roberto Alvarez, Alejandro Prevignano","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,7/1/1981,Quinto Año,Tango,Adrián Guida,Odeón,Tape-S,Osvaldo Tarantino,Juanca Tavera,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Arturo Penón, Daniel Binelli, Roberto Alvarez, Alejandro Prevignano","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,-,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,7/1/1981,Tiempo De Tranvías,Tango,Abel Córdoba,Odeón,Tape-S,Raúl Garello,Héctor Negro,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Arturo Penón, Daniel Binelli, Roberto Alvarez, Alejandro Prevignano","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,7/8/1981,Cómo Se Pianta La Vida,Tango,Abel Córdoba,Odeón,Tape-S,Carlos Viván,Carlos Viván,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Arturo Penón, Daniel Binelli, Roberto Alvarez, Alejandro Prevignano","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,7/17/1981,Cómo Te Parecés A Mi Guitarra,Milonga,Adrián Guida,Odeón,Tape-S,Nicolás D'Alessandro,Salvador D'Alessandro,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Arturo Penón, Daniel Binelli, Roberto Alvarez, Alejandro Prevignano","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,7/17/1981,Madrugada Porteña,Tango,Eduardo Espinoza,Odeón,Tape-S,José Libertella,Orlando Punzi,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Arturo Penón, Daniel Binelli, Roberto Alvarez, Alejandro Prevignano","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,7/29/1981,Contame Una Historia,Tango,Hernán Salinas,Odeón,Tape-S,Eladia Blázquez,Mario Iaquinandi,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Arturo Penón, Daniel Binelli, Roberto Alvarez, Alejandro Prevignano","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,7/29/1981,Juan Pueblo,Tango,Instrumental,Odeón,Tape-S,Ismael Spitalnik,,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Arturo Penón, Daniel Binelli, Roberto Alvarez, Alejandro Prevignano","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,8/1/1981,Después,Tango,Abel Córdoba,Odeón,Tape-S,Hugo Gutiérrez,Homero Manzi,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Arturo Penón, Daniel Binelli, Roberto Alvarez, Alejandro Prevignano","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,12/3/1981,La Piel De Buenos Aires,Tango,Jorge Guillermo,Odeón,Tape-S,Pedro Ortiz,Javier Mazzea,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Arturo Penón, Daniel Binelli, Roberto Alvarez, Alejandro Prevignano","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,12/3/1981,Mi Viejo Es Amigo Mío,Milonga,Guillermo Galvé,Odeón,Tape-S,Horacio Quintana,J. Martín,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Arturo Penón, Daniel Binelli, Roberto Alvarez, Alejandro Prevignano","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,12/23/1981,Volver,Tango,Adrián Guida,Odeón,Tape-S,Carlos Gardel,Alfredo Pera,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Arturo Penón, Daniel Binelli, Roberto Alvarez, Alejandro Prevignano","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,12/23/1981,Y No Puedo Olvidarte,Tango,María Graña,Odeón,Tape-S,Armando Cupo,Abel Aznar,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Arturo Penón, Daniel Binelli, Roberto Alvarez, Alejandro Prevignano","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,5/31/1982,Son Y Serán Argentinas,Tango,Adrián Guida,Odeón,Tape-S,Sebastián Piana,Gallardo Sarmiento,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Daniel Binelli, Roberto Alvarez, Alejandro Prevignano","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,5/31/1982,Verdenuevo,Tango,Instrumental,Odeón,Tape-S,Raúl Garello,,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Daniel Binelli, Roberto Alvarez, Alejandro Prevignano","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,6/30/1982,Cordón,Tango,José Ángel Trelles,Odeón,Tape-S,Chico Novarro,Chico Novarro,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Daniel Binelli, Roberto Alvarez, Alejandro Prevignano","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,6/30/1982,Mi Bandoneón Y Yo,Tango,Gustavo Nocetti,Odeón,Tape-S,Rubén Juárez,Julio Martín,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Daniel Binelli, Roberto Alvarez, Alejandro Prevignano","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,8/3/1982,De Espaldas,Tango,Abel Córdoba,Odeón,Tape-S,Rubén Juárez,Julio Martín,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Daniel Binelli, Roberto Alvarez, Alejandro Prevignano","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,8/3/1982,Racconto,Tango,Instrumental,Odeón,Tape-S,Carlos García,Margarita Durán,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Daniel Binelli, Roberto Alvarez, Alejandro Prevignano","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,9/3/1982,Esta Es Mi Ciudad,Tango,Patricia Lasala,Odeón,Tape-S,Osvaldo Requena,Julian Centeya,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Daniel Binelli, Roberto Alvarez, Alejandro Prevignano","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,9/3/1982,Pa' Los Medicos,Tango,Instrumental,Odeón,Tape-S,Osvaldo Pugliese,,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Daniel Binelli, Roberto Alvarez, Alejandro Prevignano","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,11/15/1982,A Mí Me Copa El Tango,Tango,Abel Córdoba,Odeón,Tape-S,Diana Claret,Renée Díaz,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Daniel Binelli, Roberto Alvarez, Alejandro Prevignano","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
Osvaldo Pugliese,Osvaldo Pugliese y su Orquesta Típica ,11/15/1982,Chacabuqueando,Tango,Instrumental,Odeón,Tape-S,Roberto Álvarez,,,69-90 / Final Orchestra ,Osvaldo Pugliese ,Amílcar Tolosa,"Daniel Binelli, Roberto Alvarez, Alejandro Prevignano","Osvaldo Monterde, Raúl Domínguez, Julio Peressini, Merei Brain (Viola), Silvio Pucci (Cello)",,,,,,,,,,
