Orchestra,Date,Title,Genre,Singer,Label,Master,Composer,Author,Arranger / Orchestrator,Grouping,Pianist,Bassist,Bandoneon,Strings
Aníbal Troilo,1943-08-04,Garúa,Tango,Francisco Fiorentino,Víctor,78rpm,Aníbal Troilo,Enrique Cadícamo,Argentino Galván,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik; Alfredo Citro (cello)
Aníbal Troilo,1943-08-04,El Distinguido Ciudadano,Tango,Instrumental,Víctor,78rpm,Peregrino Paulos,,Astor Piazzolla,Goñi Post-Malena 1941-43,Orlando Goñi,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Hugo Baralis;  Pedro Sapochnik; Alfredo Citro (cello)
Aníbal Troilo,1943-09-30,Cantando Se Van Las Penas,Tango,Alberto Marino,Víctor,78rpm,Juan Canaro,Ricardo Duggan,,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1943-09-30,Farol,Tango,Francisco Fiorentino,Víctor,78rpm,Virgilio Expósito,Homero Expósito,Héctor Artola,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1943-10-20,Uruguaya,Vals,Fiorentino / Mandarino,Víctor,78rpm,Francisco Polonio,Juan Miguel Velich,,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1943-10-20,Gime El Viento,Tango,Francisco Fiorentino,Víctor,78rpm,Atilio Bruni,Oscar Rubens,Héctor Artola,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1943-10-20,Pablo,Tango,Instrumental,Víctor,78rpm,José Martínez,,,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1943-11-05,El Barrio Del Tambor,Milonga,Alberto Marino,Víctor,78rpm,Antonio Bonavena,Antonio Bonavena,,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1943-11-05,Sosiego En La Noche,Tango,Francisco Fiorentino,Víctor,78rpm,Roberto Garza,Carlos Bahr,,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1943-11-05,A Bailar,Tango,Francisco Fiorentino,Víctor,78rpm,Domingo Federico,Homero Expósito,Héctor Artola,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1943-11-05,La Cumparsita,Tango,Instrumental,Víctor,78rpm,Gerardo Matos Rodriguez,Gerardo Matos Rodriguez,Astor Piazzolla,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1943-12-17,La Luz De Un Fósforo,Tango,Alberto Marino,Víctor,78rpm,Alberto Suárez Villanueva,Enrique Cadícamo,Astor Piazzolla,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1943-12-17,Orquesta De Mi Ciudad,Tango,Francisco Fiorentino,Víctor,78rpm,Francisco Fiorentino,Avlis (Erasmo Silva Cabrera),,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1943-12-17,Cada Dia Te Extraño Mas,Tango,Francisco Fiorentino,Víctor,78rpm,Armando Pontier,Carlos Bahr,Héctor Artola,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1944-03-03,Después,Tango,Alberto Marino,Víctor,78rpm,Hugo Gutiérrez,Homero Manzi,,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1944-03-03,Chiqué,Tango,Instrumental,Víctor,78rpm,Ricardo Luis Brignolo,,Astor Piazzolla,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1944-03-30,Sombras Nada Más,Tango,Alberto Marino,Víctor,78rpm,Francisco Lomuto,José María Contursi,,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1944-03-30,El Desafió,Milonga,Fiorentino / Mandarino,Víctor,78rpm,René Ruiz,Charrúa (Gualberto Márquez),,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1944-03-30,Tabaco,Tango,Francisco Fiorentino,Víctor,78rpm,Armando Pontier,José María Contursi,,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1944-03-30,Temblando,Vals,Francisco Fiorentino,Víctor,78rpm,Alberto Hilarion Acuña,Gualberto Márquez (Charrúa),,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1944-03-30,Bien Porteño,Tango,Instrumental,Víctor,78rpm,Gregorio Suriff y Alberto Barbera,,Astor Piazzolla,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1944-04-11,Tres Amigos,Tango,Alberto Marino,Víctor,78rpm,Enrique Cadícamo,Enrique Cadícamo,,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1944-04-11,Piropos,Tango,Instrumental,Víctor,78rpm,Juan Carlos Cobián,Enrique Cadícamo,Argentino Galván,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1944-06-07,Siga El Corso,Tango,Alberto Marino,Víctor,78rpm,Anselmo Aieta,Francisco García Jiménez,,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1944-06-07,Cristal,Tango,Alberto Marino,Víctor,78rpm,Mariano Mores,José María Contursi,,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1944-06-27,Naipe,Tango,Alberto Marino,Víctor,78rpm,Aníbal Troilo,Enrique Cadícamo,,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1944-06-27,La Vi Llegar,Tango,Alberto Marino,Víctor,78rpm,Enrique Francini,Julián Centeya,,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1944-06-27,El Entrerriano,Tango,Instrumental,Víctor,78rpm,Rosendo Mendizabal,Homero Exposito,Astor Piazzolla,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Eduardo Marino; Astor Piazzolla; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1944-08-01,Rosa De Tango,Tango,Alberto Marino,Víctor,78rpm,Luis Rubistein,Luis Rubistein,,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1944-08-01,Me Están Sobrando Las Penas,Tango,Alberto Marino,Víctor,78rpm,José Basso y Argentino Galván,Carlos Bahr,Argentino Galván,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1944-08-31,Alhucema,Tango,Alberto Marino,Víctor,78rpm,Francisco Pracánico,Horacio Sanguinetti,,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1944-08-31,Nada Mas Que Un Corazón,Tango,Alberto Marino,Víctor,78rpm,Manuel Sucher,Carlos Bahr,,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1944-09-27,Con Permiso,Milonga,Alberto Marino,Víctor,78rpm,Alberto Mastra,Alberto Mastra,,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1944-09-27,Quejas De Bandoneón,Tango,Instrumental,Víctor,78rpm,Juan de Dios Filiberto,,Astor Piazzolla,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1944-10-06,Torrente,Tango,Alberto Marino,Víctor,78rpm,Hugo Gutiérrez,Homero Manzi,,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1944-10-06,Marioneta,Tango,Floreal Ruiz,Víctor,78rpm,Juan José Guichandut,Armando Tagini,Argentino Galván,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1944-11-23,Naranjo En Flor,Tango,Floreal Ruiz,Víctor,78rpm,Virgilio Expósito,Homero Expósito,Argentino Galván,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1944-11-23,Palomita Blanca,Vals,Marino / Ruiz,Víctor,78rpm,Anselmo Alfredo Aieta,Francisco García Jiménez,Argentino Galván,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1944-12-19,"Copas, Amigas Y Besos",Tango,Alberto Marino,Víctor,78rpm,Mariano Mores,Enrique Cadícamo,Astor Piazzolla,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1944-12-19,Café De Los Angelitos,Tango,Alberto Marino,Víctor,78rpm,José Razzano y Cátulo Castillo,José Razzano y Cátulo Castillo,Héctor Artola,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1944-12-19,Luna Llena,Tango,Floreal Ruiz,Víctor,78rpm,Mario Perini,Cátulo Castillo,Héctor Artola,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1944-12-19,Milonga En Rojo,Milonga,Marino / Ruiz,Víctor,78rpm,Lucio Demare y Roberto Fugazot,José González Castillo,,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1945-02-28,Garras,Tango,Alberto Marino,Víctor,78rpm,Aníbal Troilo,José María Contursi,Héctor Artola,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1945-02-28,Yuyo Verde,Tango,Floreal Ruiz,Víctor,78rpm,Domingo Federico,Homero Expósito,Héctor Artola,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1945-03-27,Ya Estamos Iguales,Tango,Alberto Marino,Víctor,78rpm,Anselmo Aieta,Francisco García Jiménez,,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1945-03-27,Me Quede Mirándola,Tango,Alberto Marino,Víctor,78rpm,Vicente Spina,Roberto Miró,Héctor Artola,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1945-03-27,Equipaje,Tango,Floreal Ruiz,Víctor,78rpm,Héctor Artola,Carlos Bahr,Héctor Artola,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1945-03-27,La Embriaguez Del Tango,Tango,Floreal Ruiz,Víctor,78rpm,Adolfo Avilés,Enrique Pedro Maroni,Héctor Artola,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1945-05-29,Juan Tango,Tango,Floreal Ruiz,Víctor,78rpm,Pedro Maffia y Sebastián Piana,Cátulo Castillo,Héctor Artola,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1945-05-29,Fuegos Artificiales,Tango,Instrumental,Víctor,78rpm,Roberto Firpo y Eduardo Arolas,,,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Alfredo Citro (cello)
Aníbal Troilo,1945-06-05,La Noche Que Te Fuiste,Tango,Floreal Ruiz,Víctor,78rpm,Osmar Maderna,José María Contursi,,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Pedro Sapochnik; Alfredo Citro (cello)
Aníbal Troilo,1945-06-05,Cimarrón De Ausencia,Milonga,Marino / Ruiz,Víctor,78rpm,Juan Larenza,Marsilio Robles,,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Pedro Sapochnik; Alfredo Citro (cello)
Aníbal Troilo,1945-06-28,Cotorrita De La Suerte,Tango,Alberto Marino,Víctor,78rpm,Alfredo De Franco,José De Grandis,,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Pedro Sapochnik; Alfredo Citro (cello)
Aníbal Troilo,1945-06-28,Soledad... La De Barracas,Tango,Alberto Marino,Víctor,78rpm,Roberto Garza,Carlos Bahr,,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Pedro Sapochnik; Alfredo Citro (cello)
Aníbal Troilo,1945-08-10,Fruta Amarga,Tango,Alberto Marino,Víctor,78rpm,Hugo Gutiérrez,Homero Manzi,Argentino Galván,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Pedro Sapochnik; Alfredo Citro (cello)
Aníbal Troilo,1945-08-10,"Lloraras, Llorarás",Vals,Floreal Ruiz,Víctor,78rpm,Hugo Gutiérrez,Homero Manzi,,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Pedro Sapochnik; Alfredo Citro (cello)
Aníbal Troilo,1945-10-09,Maria,Tango,Alberto Marino,Víctor,78rpm,Aníbal Troilo,Cátulo Castillo,Argentino Galván,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Pedro Sapochnik; Alfredo Citro (cello)
Aníbal Troilo,1945-10-09,Canción Desesperada,Tango,Alberto Marino,Víctor,78rpm,José Basso,Carlos Bahr,,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Pedro Sapochnik; Alfredo Citro (cello)
Aníbal Troilo,1945-10-09,Amor Y Tango,Tango,Floreal Ruiz,Víctor,78rpm,Enrique Santos Discépolo,Enrique Santos Discépolo,,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Pedro Sapochnik; Alfredo Citro (cello)
Aníbal Troilo,1945-10-25,Color De Rosa,Tango,Instrumental,Víctor,78rpm,Pedro Polito y Antonio Polito,Antonio Polito,Héctor Artola,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Pedro Sapochnik; Alfredo Citro (cello)
Aníbal Troilo,1945-11-15,El Africano,Tango,Instrumental,Víctor,78rpm,Eduardo Pereyra,Francisco Lío,Astor Piazzolla,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Pedro Sapochnik; Alfredo Citro (cello)
Aníbal Troilo,1945-11-15,Adiós Pampa Mia,Tango,Marino / Ruiz,Víctor,78rpm,Francisco Canaro y Mariano Mores,Ivo Pelay,,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Pedro Sapochnik; Alfredo Citro (cello)
Aníbal Troilo,1945-12-18,Margo,Tango,Alberto Marino,Víctor,78rpm,Armando Pontier,Homero Expósito,,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Pedro Sapochnik; Alfredo Citro (cello)
Aníbal Troilo,1945-12-18,Tedio,Tango,Alberto Marino,Víctor,78rpm,Miguel Bucino,Miguel Bucino,,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina;  Pedro Sapochnik; Alfredo Citro (cello)
Aníbal Troilo,1946-01-23,Príncipe,Tango,Alberto Marino,Víctor,78rpm,Anselmo Aieta y Rafael Tuegols,Francisco García Jiménez,,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Alfredo Citro (cello)
Aníbal Troilo,1946-01-23,Mis Amigos De Ayer,Tango,Floreal Ruiz,Víctor,78rpm,Francisco Lomuto,José María Contursi,,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Alfredo Citro (cello)
Aníbal Troilo,1946-03-12,Recuerdos De Bohemia ,Tango,Instrumental,Víctor,78rpm,Enrique Delfino,Manuel Romero,Argentino Galván,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1946-03-22,Milonga Triste,Milonga,Alberto Marino,Víctor,78rpm,Sebastián Piana,Homero Manzi,Argentino Galván,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1946-04-10,Fuimos,Tango,Alberto Marino,Víctor,78rpm,José Dames,Homero Manzi,,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1946-04-10,Bienvenida,Tango,Instrumental,Víctor,78rpm,Vicente Demarco,,,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1946-04-22,Bandita De Mi Pueblo,Tango,Floreal Ruiz,Víctor,78rpm,Enrique Delfino,Cátulo Castillo,,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1946-05-14,Con Mi Perro,Milonga,Alberto Marino,Víctor,78rpm,Aníbal Troilo,José María Contursi,,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
