Orchestra,Date,Title,Genre,Singer,Label,Master,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings
Juan D'Arienzo,10/20/1969,Cebollitas De Potrero,Tango,Alberto Echagüe,Víctor,Tape-S,Ángel Gatti; Carlos Lázzari; Juan Polito,Ángel Gatti; Carlos Lázzari; Juan Polito,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,10/20/1969,El Aguacero,Tango,Ramos / Laborde,Víctor,Tape-S,Cátulo Castillo,José León,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,10/20/1969,El Pimpollo,Milonga,Armando Laborde,Víctor,Tape-S,Jorge Dragone; Roberto Cardenutto ,Jorge Dragone; Roberto Cardenutto,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,10/20/1969,El Trece,Tango,Instrumental,Víctor,Tape-S,Alberico Spátola,Ángel Villoldo,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,10/20/1969,Falso,Tango,Osvaldo Ramos,Víctor,Tape-S,Juan D'Arienzo,Héctor Schmitt,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,10/20/1969,Germaine,Tango,Instrumental,Víctor,Tape-S,Alberto Buchardo,,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,10/20/1969,Pelele,Tango,Instrumental,Víctor,Tape-S,Pedro Maffia,,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,10/20/1969,"Qué Mufa, Ché",Tango,Alberto Echagüe,Víctor,Tape-S,Luis Zambaldi ,Tito Sturla,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,10/20/1969,Retintín,Tango,Instrumental,Víctor,Tape-S,Eduardo Arolas,Gabriel Clausi,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,10/20/1969,Un Lamento,Tango,Instrumental,Víctor,Tape-S,Graciano Leone,,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,8/13/1970,Glorioso Chantecler,Tango,Osvaldo Ramos,Víctor,Tape-S,Juan Polito; Carlos Lázzari ,Ángel Gatti,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,8/13/1970,Oro Y Diamantes,Tango,Osvaldo Ramos,Víctor,Tape-S,Héctor Falivene ,Dandy Costa,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,8/13/1970,Porteñismo,Tango,Instrumental,Víctor,Tape-S,Miguel Caló; Aquiles Roggero,,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,8/13/1970,Recuerdo De La Casa,Tango,Osvaldo Ramos,Víctor,Tape-S,Luis Guerello,Luis Guerello; Jorge Igartúa,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,8/13/1970,Réquiem Para Una Luca,Tango,Armando Laborde,Víctor,Tape-S,Sebastián Piana,José Gobello,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,8/21/1970,Armenonville,Tango,Instrumental,Víctor,Tape-S,Juan Maglio,José Fernández,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,8/21/1970,El Estagiario,Tango,Instrumental,Víctor,Tape-S,Martín Álvarez,Martín Álvarez,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,8/21/1970,El Taura,Tango,Instrumental,Víctor,Tape-S,Agustín Bardi,,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,8/21/1970,Fichera,Tango,Armando Laborde,Víctor,Tape-S,Roberto O'Durnin; Carlos Lázzari; Juan Polito ,Robby O'Durnin; Carlos Lázzari; Juan Polito,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,8/21/1970,La Cautiva,Tango,Instrumental,Víctor,Tape-S,Alejandro Flores,Claudio Frollo,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,8/21/1970,Senda Florida,Tango,Osvaldo Ramos,Víctor,Tape-S,Rafael Rossi,Eugenio Cárdenas,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,9/15/1970,Dos Dedos,Tango,Alberto Echagüe,Víctor,Tape-S,Carlos Acosta,Carlos Corbalán,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,9/15/1970,El Cielo Lloró Por Mí,Tango,Osvaldo Ramos,Víctor,Tape-S,Miguel Ratto,Agustín Minotti,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,9/15/1970,El Látigo,Milonga,Instrumental,Víctor,Tape-S,Rubén Chilindrón; Rubén Panella,,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,9/15/1970,Tengo Miedo,Tango,Alberto Echagüe,Víctor,Tape-S,José Aguilar,Celedonio Flores,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,9/15/1970,Un Reo Menos,Tango,Instrumental,Víctor,Tape-S,Ernesto Franco; Nilo Hermida,César González,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,10/29/1970,Criolla Linda,Tango,Instrumental,Víctor,Tape-S,Vicente Gorrese; Bernardo Germino,Luis Rubistein,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,10/29/1970,Zapatitos De Raso,Milonga,Ramos / Laborde,Víctor,Tape-S,Jorge Dragone ,Fernando Caprio,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,12/16/1970,Con Alma Y Nervio,Tango,Armando Laborde,Víctor,Tape-S,Carlos Lázzari; Juan Polito; Ángel Guevara,Carlos Lázzari; Juan Polito; Ángel Guevara,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,12/16/1970,El Arroyito,Tango,Instrumental,Víctor,Tape-S,Samuel Castriota,Celedonio Flores,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,12/16/1970,El Carrerito,Tango,Osvaldo Ramos,Víctor,Tape-S,Raúl Hoyos,Alberto Vacarezza,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,12/16/1970,Elegante Papirusa,Tango,Instrumental,Víctor,Tape-S,David Roccatagliata,Sandalio Gómez,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,12/16/1970,Habla Un Milonga,Tango,Armando Laborde,Víctor,Tape-S,Rodolfo Toscano ,Luis Mannarino,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,12/16/1970,Milonga De Mis Amores,Milonga,Instrumental,Víctor,Tape-S,Pedro Laurenz,José Contursi,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,12/16/1970,Paciencia,Tango,Alberto Echagüe,Víctor,Tape-S,Juan D'Arienzo,Francisco Gorrindo,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,12/16/1970,Siempre Primero,Tango,Instrumental,Víctor,Tape-S,Ernesto Franco; Carlos Lázzari; Juan Polito,,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,12/16/1970,Tremolina,Milonga,Instrumental,Víctor,Tape-S,Osvaldo Ruggiero,,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,12/16/1970,Tuve Que Llorar,Tango,Osvaldo Ramos,Víctor,Tape-S,Roberto Wilde ,Marcelino Hernández,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,9/16/1971,Cenizas,Tango,Instrumental,Víctor,Tape-S,José Rizzuti,Emilio Fresedo,,Polito + Stereo 1964- 75,Jorge Dragone,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,9/16/1971,Entrada Prohibida,Tango,Instrumental,Víctor,Tape-S,Luis Teisseire,,,Polito + Stereo 1964- 75,Jorge Dragone,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,9/16/1971,Estoy Pagando La Culpa,Tango,Osvaldo Ramos,Víctor,Tape-S,Roberto Rufino; Roberto Caló,Roberto Giménez,,Polito + Stereo 1964- 75,Jorge Dragone,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,9/16/1971,La Torcacita,Tango,Instrumental,Víctor,Tape-S,José Martínez,Francisco Lío,,Polito + Stereo 1964- 75,Jorge Dragone,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,9/16/1971,Luces De Colores,Tango,Instrumental,Víctor,Tape-S,Donato Racciatti,,,Polito + Stereo 1964- 75,Jorge Dragone,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,9/16/1971,Sacale Chispas,Tango,Instrumental,Víctor,Tape-S,Ernesto Franco; Osvaldo Tarantino,,,Polito + Stereo 1964- 75,Jorge Dragone,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,9/30/1971,Che Quijote,Tango,Armando Laborde,Víctor,Tape-S,Hugo Carlo,Luis Zeballos,,Polito + Stereo 1964- 75,Jorge Dragone,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,9/30/1971,La Cara De La Luna,Tango,Instrumental,Víctor,Tape-S,Manuel Campoamor,,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,9/30/1971,Quereme Un Poco Más,Tango,Osvaldo Ramos,Víctor,Tape-S,Zayra Canicoba,Zayra Canicoba,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,9/30/1971,Rezongón,Tango,Armando Laborde,Víctor,Tape-S,Alfonso Fogaza,Julio Camilloni,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,9/30/1971,Sentimiento De Bohemio,Tango,Instrumental,Víctor,Tape-S,Nicolás Tavarozzi; Raúl Bruno,,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,9/30/1971,Sisebuta,Tango,Alberto Echagüe,Víctor,Tape-S,Carlos Lázzari; Juan Polito,Ángel Gatti,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,11/26/1971,De Corte Arrabalero,Tango,Instrumental,Víctor,Tape-S,Carlos Polito,Rodolfo Toscano; Líber Locascio,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,11/26/1971,Este Es El Rey,Tango,Instrumental,Víctor,Tape-S,Carlos Lázzari; Manuel Caballero; Juan Polito,,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,11/26/1971,Hoy Las Vas De Perseguido,Tango,Armando Laborde,Víctor,Tape-S,Luis Guerello,Juan Devoto,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,11/26/1971,Juan Compás,Milonga,Instrumental,Víctor,Tape-S,María Maldonado,,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,11/26/1971,La Biyarda,Tango,Instrumental,Víctor,Tape-S,Carlos Lázzari; Ernesto Franco; Nilo Hermida,,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,11/26/1971,Madame Julié,Tango,Armando Laborde,Víctor,Tape-S,Enrique Maciel,Francisco Baldana,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,11/26/1971,Mi Viejo Vals,Vals,Osvaldo Ramos,Víctor,Tape-S,Carmelo D'Amico ,Máximo Orsi,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,11/26/1971,Perdóname Si Quieres,Tango,Osvaldo Ramos,Víctor,Tape-S,Roberto Carde; Jorge Dragone ,Roberto Cardenutto; Jorge Dragone,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,11/26/1971,Sin Dobleces,Tango,Armando Laborde,Víctor,Tape-S,Carlos Lázzari; Juan Polito; Pedro Gallelli ,Carlos Lázzari; Juan Polito; Pedro Gallelli,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,12/7/1971,La Cumparsita,Tango,Instrumental,Víctor,Tape-S,Gerardo Rodríguez,Pascual Contursi; Enrique Maroni; Gerardo Rodríguez,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,12/20/1971,Con Alma De Tango,Tango,Mercedes Serrano,Víctor,Tape-S,Juan D'Arienzo,Carlos Waiss,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,12/20/1971,Nada Más,Tango,Mercedes Serrano,Víctor,Tape-S,Juan D'Arienzo; Luis Rubistein,Juan D'Arienzo; Luis Rubistein,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Ernesto Franco, Carlos Lázzari, Celso Amato, Felipe Riccardo, Aldo Junnissi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,12/14/1972,Adíos Coco,Tango,Instrumental,Víctor,Tape-S,Carlos Lázzari,,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Carlos Lázzari, Luis Maggiolo, Felipe Riccardi, Atilio Corral, Juan Carlos Niesi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,12/14/1972,El Bar De Rosendo,Tango,Osvaldo Ramos,Víctor,Tape-S,Ángel D'Agostino,Enrique Cadícamo,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Carlos Lázzari, Luis Maggiolo, Felipe Riccardi, Atilio Corral, Juan Carlos Niesi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,12/14/1972,Entre Sueños,Tango,Instrumental,Víctor,Tape-S,Anselmo Aieta; Juan Polito,Francisco Jiménez,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Carlos Lázzari, Luis Maggiolo, Felipe Riccardi, Atilio Corral, Juan Carlos Niesi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,12/14/1972,Llámame Amor Mío,Tango,Osvaldo Ramos,Víctor,Tape-S,Miguel Ratto,Agustín Minotti,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Carlos Lázzari, Luis Maggiolo, Felipe Riccardi, Atilio Corral, Juan Carlos Niesi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,12/14/1972,Merecés Un Monumento,Milonga,Echagüe / Laborde,Víctor,Tape-S,Alberto Adducci ,Alberto Adducci,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Carlos Lázzari, Luis Maggiolo, Felipe Riccardi, Atilio Corral, Juan Carlos Niesi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
Juan D'Arienzo,12/14/1972,Mi Dolor,Tango,Osvaldo Ramos,Víctor,Tape-S,Carlos Marcucci,Manuel Meaños,,Polito + Stereo 1964- 75,Juan Polito,Enrique Guerra,"Carlos Lázzari, Luis Maggiolo, Felipe Riccardi, Atilio Corral, Juan Carlos Niesi","Bernard Weber, Blas Pensato, Mauricio Misseriski, Mauricio Svidovsky, Milo Dojman"
